zipcode,Grade,start_date,end_date,InPerson,Total_students,Capacity
15223,UNIVERSITY,2021-04-18,2021-04-26,4.221031757354409,193,0.021870630867121293
15223,UNIVERSITY,2021-05-10,2021-05-24,4.221031757354409,193,0.021870630867121293
15224,SECONDARY,2021-02-15,2021-03-05,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-03-05,2021-03-12,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-03-12,2021-03-19,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-03-19,2021-03-26,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-03-26,2021-04-09,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-04-09,2021-04-18,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-04-18,2021-04-26,2.860504722093203,620,0.0046137172936987145
15224,SECONDARY,2021-05-10,2021-05-24,2.860504722093203,620,0.0046137172936987145
15224,UNIVERSITY,2021-02-15,2021-03-05,0.031005195620426595,2,0.015502597810213297
15224,UNIVERSITY,2021-03-05,2021-03-12,0.031005195620426595,2,0.015502597810213297
15224,UNIVERSITY,2021-03-12,2021-03-19,0.03312953773763543,2,0.016564768868817716
15224,UNIVERSITY,2021-03-19,2021-03-26,0.03447318795280104,2,0.01723659397640052
15224,UNIVERSITY,2021-03-26,2021-04-09,0.04404604725602243,2,0.022023023628011215
15224,UNIVERSITY,2021-04-09,2021-04-18,0.044431244277165466,2,0.022215622138582733
15224,UNIVERSITY,2021-04-18,2021-04-26,0.04374126173424259,2,0.021870630867121293
15224,UNIVERSITY,2021-05-10,2021-05-24,0.04374126173424259,2,0.021870630867121293
15226,SECONDARY,2021-02-15,2021-03-05,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-03-05,2021-03-12,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-03-12,2021-03-19,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-03-19,2021-03-26,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-03-26,2021-04-09,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-04-09,2021-04-18,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-04-18,2021-04-26,0.3879238272178355,261,0.0014862981885740824
15226,SECONDARY,2021-05-10,2021-05-24,0.3879238272178355,261,0.0014862981885740824
15232,SECONDARY,2021-02-15,2021-03-05,1.0405016256386437,487,0.002136553646075244
15232,SECONDARY,2021-03-05,2021-03-12,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-03-12,2021-03-19,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-03-19,2021-03-26,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-03-26,2021-04-09,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-04-09,2021-04-18,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-04-18,2021-04-26,1.5381328379006036,487,0.0031583836507199253
15232,SECONDARY,2021-05-10,2021-05-24,1.5381328379006036,487,0.0031583836507199253
15236,SECONDARY,2021-02-15,2021-03-05,0.2719925685090571,244,0.001114723641430562
15236,SECONDARY,2021-03-05,2021-03-12,0.2719925685090571,244,0.001114723641430562
15236,SECONDARY,2021-03-12,2021-03-19,0.2719925685090571,244,0.001114723641430562
15236,SECONDARY,2021-03-19,2021-03-26,0.49865304226660473,244,0.0020436600092893636
15236,SECONDARY,2021-03-26,2021-04-09,0.49865304226660473,244,0.0020436600092893636
15236,SECONDARY,2021-04-09,2021-04-18,0.49865304226660473,244,0.0020436600092893636
15236,SECONDARY,2021-04-18,2021-04-26,0.49865304226660473,244,0.0020436600092893636
15236,SECONDARY,2021-05-10,2021-05-24,0.49865304226660473,244,0.0020436600092893636
15236,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15236,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15236,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15236,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15236,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15236,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15236,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15236,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15238,SECONDARY,2021-02-15,2021-03-05,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-03-05,2021-03-12,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-03-12,2021-03-19,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-03-19,2021-03-26,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-03-26,2021-04-09,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-04-09,2021-04-18,329.1281003251277,23464,0.014026939154667906
15238,SECONDARY,2021-04-18,2021-04-26,276.08979718222633,23464,0.011766527326211487
15238,SECONDARY,2021-05-10,2021-05-24,276.08979718222633,23464,0.011766527326211487
15238,UNIVERSITY,2021-02-15,2021-03-05,116.05244720725675,7486,0.015502597810213297
15238,UNIVERSITY,2021-03-05,2021-03-12,116.05244720725675,7486,0.015502597810213297
15238,UNIVERSITY,2021-03-12,2021-03-19,124.00385975196943,7486,0.016564768868817716
15238,UNIVERSITY,2021-03-19,2021-03-26,129.0331425073343,7486,0.01723659397640052
15238,UNIVERSITY,2021-03-26,2021-04-09,164.86435487929197,7486,0.022023023628011215
15238,UNIVERSITY,2021-04-09,2021-04-18,166.30614732943033,7486,0.022215622138582733
15238,UNIVERSITY,2021-04-18,2021-04-26,163.72354267127,7486,0.021870630867121293
15238,UNIVERSITY,2021-05-10,2021-05-24,163.72354267127,7486,0.021870630867121293
15244,SECONDARY,2021-02-15,2021-03-05,9.548536925220622,1082,0.008824895494658615
15244,SECONDARY,2021-03-05,2021-03-12,9.548536925220622,1082,0.008824895494658615
15244,SECONDARY,2021-03-12,2021-03-19,8.576931413531508,1082,0.007926923672395109
15244,SECONDARY,2021-03-19,2021-03-26,8.576931413531508,1082,0.007926923672395109
15244,SECONDARY,2021-03-26,2021-04-09,6.2651803684780925,1082,0.005790370026319863
15244,SECONDARY,2021-04-09,2021-04-18,6.2651803684780925,1082,0.005790370026319863
15244,SECONDARY,2021-04-18,2021-04-26,6.2651803684780925,1082,0.005790370026319863
15244,SECONDARY,2021-05-10,2021-05-24,6.2651803684780925,1082,0.005790370026319863
15248,SECONDARY,2021-02-15,2021-03-05,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-03-05,2021-03-12,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-03-12,2021-03-19,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-03-19,2021-03-26,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-03-26,2021-04-09,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-04-09,2021-04-18,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-04-18,2021-04-26,1.3228053878309336,178,0.0074314909428704135
15248,SECONDARY,2021-05-10,2021-05-24,1.3228053878309336,178,0.0074314909428704135
15272,SECONDARY,2021-02-15,2021-03-05,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-03-05,2021-03-12,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-03-12,2021-03-19,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-03-19,2021-03-26,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-03-26,2021-04-09,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-04-09,2021-04-18,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-04-18,2021-04-26,8.324508437838675,715,0.011642669143830315
15272,SECONDARY,2021-05-10,2021-05-24,8.324508437838675,715,0.011642669143830315
15276,SECONDARY,2021-02-15,2021-03-05,1.5791918253599628,375,0.004211178200959901
15276,SECONDARY,2021-03-05,2021-03-12,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-03-12,2021-03-19,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-03-19,2021-03-26,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-03-26,2021-04-09,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-04-09,2021-04-18,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-04-18,2021-04-26,0.7431490942870413,375,0.001981730918098777
15276,SECONDARY,2021-05-10,2021-05-24,0.7431490942870413,375,0.001981730918098777
15293,SECONDARY,2021-02-15,2021-03-05,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-03-05,2021-03-12,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-03-12,2021-03-19,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-03-19,2021-03-26,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-03-26,2021-04-09,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-04-09,2021-04-18,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-04-18,2021-04-26,2.6056045827527483,436,0.005976157299891625
15293,SECONDARY,2021-05-10,2021-05-24,2.6056045827527483,436,0.005976157299891625
15296,SECONDARY,2021-02-15,2021-03-05,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-03-05,2021-03-12,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-03-12,2021-03-19,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-03-19,2021-03-26,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-03-26,2021-04-09,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-04-09,2021-04-18,3.167363368942561,530,0.005976157299891625
15296,SECONDARY,2021-04-18,2021-04-26,2.9868400681220004,530,0.005635547298343397
15296,SECONDARY,2021-05-10,2021-05-24,2.9868400681220004,530,0.005635547298343397
15299,SECONDARY,2021-02-15,2021-03-05,21.184641585384732,3197,0.006626412757392785
15299,SECONDARY,2021-03-05,2021-03-12,21.184641585384732,3197,0.006626412757392785
15299,SECONDARY,2021-03-12,2021-03-19,8.711441399597462,3197,0.0027248800123858183
15299,SECONDARY,2021-03-19,2021-03-26,6.434587397429943,3197,0.0020126954636940702
15299,SECONDARY,2021-03-26,2021-04-09,6.434587397429943,3197,0.0020126954636940702
15299,SECONDARY,2021-04-09,2021-04-18,6.434587397429943,3197,0.0020126954636940702
15299,SECONDARY,2021-04-18,2021-04-26,18.70980027868091,3197,0.00585229911751045
15299,SECONDARY,2021-05-10,2021-05-24,18.70980027868091,3197,0.00585229911751045
15299,UNIVERSITY,2021-02-15,2021-03-05,6.883153427734705,444,0.0155025978102133
15299,UNIVERSITY,2021-03-05,2021-03-12,6.883153427734705,444,0.0155025978102133
15299,UNIVERSITY,2021-03-12,2021-03-19,7.3547573777550665,444,0.016564768868817716
15299,UNIVERSITY,2021-03-19,2021-03-26,7.653047725521831,444,0.01723659397640052
15299,UNIVERSITY,2021-03-26,2021-04-09,9.77822249083698,444,0.022023023628011215
15299,UNIVERSITY,2021-04-09,2021-04-18,9.863736229530733,444,0.022215622138582733
15299,UNIVERSITY,2021-04-18,2021-04-26,9.710560105001854,444,0.02187063086712129
15299,UNIVERSITY,2021-05-10,2021-05-24,9.710560105001854,444,0.02187063086712129
15317,SECONDARY,2021-02-15,2021-03-05,0.5691902771326831,202,0.0028177736491716986
15317,SECONDARY,2021-03-05,2021-03-12,0.18764514630747797,202,0.0009289363678588018
15317,SECONDARY,2021-03-12,2021-03-19,0.18764514630747797,202,0.0009289363678588018
15317,SECONDARY,2021-03-19,2021-03-26,0.18764514630747797,202,0.0009289363678588018
15317,SECONDARY,2021-03-26,2021-04-09,0.5691902771326831,202,0.0028177736491716986
15317,SECONDARY,2021-04-09,2021-04-18,0.5691902771326831,202,0.0028177736491716986
15317,SECONDARY,2021-04-18,2021-04-26,0.5691902771326831,202,0.0028177736491716986
15317,SECONDARY,2021-05-10,2021-05-24,0.5691902771326831,202,0.0028177736491716986
15322,SECONDARY,2021-02-15,2021-03-05,42.00130051091501,1468,0.028611240130051094
15322,SECONDARY,2021-03-05,2021-03-12,42.00130051091501,1468,0.028611240130051094
15322,SECONDARY,2021-03-12,2021-03-19,42.00130051091501,1468,0.028611240130051094
15322,SECONDARY,2021-03-19,2021-03-26,51.63796253289983,1468,0.03517572379625329
15322,SECONDARY,2021-03-26,2021-04-09,51.63796253289983,1468,0.03517572379625329
15322,SECONDARY,2021-04-09,2021-04-18,51.63796253289983,1468,0.03517572379625329
15322,SECONDARY,2021-04-18,2021-04-26,51.63796253289983,1468,0.03517572379625329
15322,SECONDARY,2021-05-10,2021-05-24,51.63796253289983,1468,0.03517572379625329
15322,UNIVERSITY,2021-02-15,2021-03-05,0.9611610642332246,62,0.0155025978102133
15322,UNIVERSITY,2021-03-05,2021-03-12,0.9611610642332246,62,0.0155025978102133
15322,UNIVERSITY,2021-03-12,2021-03-19,1.0270156698666986,62,0.01656476886881772
15322,UNIVERSITY,2021-03-19,2021-03-26,1.0686688265368323,62,0.01723659397640052
15322,UNIVERSITY,2021-03-26,2021-04-09,1.3654274649366953,62,0.022023023628011215
15322,UNIVERSITY,2021-04-09,2021-04-18,1.3773685725921296,62,0.022215622138582736
15322,UNIVERSITY,2021-04-18,2021-04-26,1.3559791137615202,62,0.021870630867121293
15322,UNIVERSITY,2021-05-10,2021-05-24,1.3559791137615202,62,0.021870630867121293
15325,SECONDARY,2021-02-15,2021-03-05,2.9924446508747486,401,0.007462455488465708
15325,SECONDARY,2021-03-05,2021-03-12,1.3658461062083913,401,0.0034061000154822726
15325,SECONDARY,2021-03-12,2021-03-19,1.3658461062083913,401,0.0034061000154822726
15325,SECONDARY,2021-03-19,2021-03-26,1.3658461062083913,401,0.0034061000154822726
15325,SECONDARY,2021-03-26,2021-04-09,0.29800278680910364,401,0.0007431490942870415
15325,SECONDARY,2021-04-09,2021-04-18,0.29800278680910364,401,0.0007431490942870415
15325,SECONDARY,2021-04-18,2021-04-26,0.29800278680910364,401,0.0007431490942870415
15325,SECONDARY,2021-05-10,2021-05-24,0.29800278680910364,401,0.0007431490942870415
15332,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15332,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15332,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15332,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15332,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15332,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15332,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15332,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15362,SECONDARY,2021-02-15,2021-03-05,2.214305620065026,363,0.006100015482272798
15362,SECONDARY,2021-03-05,2021-03-12,0.9104505341384115,363,0.0025081281932187644
15362,SECONDARY,2021-03-12,2021-03-19,0.9104505341384115,363,0.0025081281932187644
15362,SECONDARY,2021-03-19,2021-03-26,0.5282861124013005,363,0.0014553336429787894
15362,SECONDARY,2021-03-26,2021-04-09,0.5282861124013005,363,0.0014553336429787894
15362,SECONDARY,2021-04-09,2021-04-18,0.5282861124013005,363,0.0014553336429787894
15362,SECONDARY,2021-04-18,2021-04-26,0.5282861124013005,363,0.0014553336429787894
15362,SECONDARY,2021-05-10,2021-05-24,0.5282861124013005,363,0.0014553336429787894
15367,SECONDARY,2021-02-15,2021-03-05,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-03-05,2021-03-12,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-03-12,2021-03-19,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-03-19,2021-03-26,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-03-26,2021-04-09,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-04-09,2021-04-18,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-04-18,2021-04-26,4.8194457346338435,932,0.005171079114413995
15367,SECONDARY,2021-05-10,2021-05-24,4.8194457346338435,932,0.005171079114413995
15368,SECONDARY,2021-02-15,2021-03-05,9.55736182071528,1083,0.008824895494658615
15368,SECONDARY,2021-03-05,2021-03-12,9.55736182071528,1083,0.008824895494658615
15368,SECONDARY,2021-03-12,2021-03-19,8.584858337203903,1083,0.007926923672395109
15368,SECONDARY,2021-03-19,2021-03-26,8.584858337203903,1083,0.007926923672395109
15368,SECONDARY,2021-03-26,2021-04-09,6.2709707385044124,1083,0.005790370026319863
15368,SECONDARY,2021-04-09,2021-04-18,6.2709707385044124,1083,0.005790370026319863
15368,SECONDARY,2021-04-18,2021-04-26,6.2709707385044124,1083,0.005790370026319863
15368,SECONDARY,2021-05-10,2021-05-24,6.2709707385044124,1083,0.005790370026319863
15377,SECONDARY,2021-02-15,2021-03-05,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-03-05,2021-03-12,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-03-12,2021-03-19,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-03-19,2021-03-26,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-03-26,2021-04-09,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-04-09,2021-04-18,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-04-18,2021-04-26,0.27533673943334885,247,0.001114723641430562
15377,SECONDARY,2021-05-10,2021-05-24,0.27533673943334885,247,0.001114723641430562
15380,SECONDARY,2021-02-15,2021-03-05,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-03-05,2021-03-12,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-03-12,2021-03-19,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-03-19,2021-03-26,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-03-26,2021-04-09,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-04-09,2021-04-18,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-04-18,2021-04-26,0.6502554575011612,280,0.0023223409196470044
15380,SECONDARY,2021-05-10,2021-05-24,0.6502554575011612,280,0.0023223409196470044
15401,SECONDARY,2021-02-15,2021-03-05,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-03-05,2021-03-12,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-03-12,2021-03-19,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-03-19,2021-03-26,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-03-26,2021-04-09,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-04-09,2021-04-18,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-04-18,2021-04-26,2.752283635237653,3065,0.0008979718222635083
15401,SECONDARY,2021-05-10,2021-05-24,2.752283635237653,3065,0.0008979718222635083
15403,SECONDARY,2021-02-15,2021-03-05,0.6363214119832792,274,0.0023223409196470044
15403,SECONDARY,2021-03-05,2021-03-12,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-03-12,2021-03-19,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-03-19,2021-03-26,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-03-26,2021-04-09,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-04-09,2021-04-18,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-04-18,2021-04-26,0.12726428239665583,274,0.00046446818392940084
15403,SECONDARY,2021-05-10,2021-05-24,0.12726428239665583,274,0.00046446818392940084
15407,SECONDARY,2021-02-15,2021-03-05,5.737111007895959,2316,0.002477163647623471
15407,SECONDARY,2021-03-05,2021-03-12,5.737111007895959,2316,0.002477163647623471
15407,SECONDARY,2021-03-12,2021-03-19,6.597677659080352,2316,0.0028487381947669916
15407,SECONDARY,2021-03-19,2021-03-26,11.043938690199722,2316,0.004768540021675182
15407,SECONDARY,2021-03-26,2021-04-09,11.043938690199722,2316,0.004768540021675182
15407,SECONDARY,2021-04-09,2021-04-18,11.043938690199722,2316,0.004768540021675182
15407,SECONDARY,2021-04-18,2021-04-26,11.043938690199722,2316,0.004768540021675182
15407,SECONDARY,2021-05-10,2021-05-24,11.043938690199722,2316,0.004768540021675182
15407,UNIVERSITY,2021-02-15,2021-03-05,0.1085181846714931,7,0.015502597810213301
15407,UNIVERSITY,2021-03-05,2021-03-12,0.1085181846714931,7,0.015502597810213301
15407,UNIVERSITY,2021-03-12,2021-03-19,0.11595338208172404,7,0.01656476886881772
15407,UNIVERSITY,2021-03-19,2021-03-26,0.12065615783480366,7,0.01723659397640052
15407,UNIVERSITY,2021-03-26,2021-04-09,0.15416116539607852,7,0.02202302362801122
15407,UNIVERSITY,2021-04-09,2021-04-18,0.15550935497007914,7,0.022215622138582736
15407,UNIVERSITY,2021-04-18,2021-04-26,0.15309441606984908,7,0.021870630867121297
15407,UNIVERSITY,2021-05-10,2021-05-24,0.15309441606984908,7,0.021870630867121297
15425,SECONDARY,2021-02-15,2021-03-05,0.531599318779997,464,0.0011456881870258557
15425,SECONDARY,2021-03-05,2021-03-12,0.531599318779997,464,0.0011456881870258557
15425,SECONDARY,2021-03-12,2021-03-19,0.8620529493729681,464,0.0018578727357176036
15425,SECONDARY,2021-03-19,2021-03-26,0.8620529493729681,464,0.0018578727357176036
15425,SECONDARY,2021-03-26,2021-04-09,0.8620529493729681,464,0.0018578727357176036
15425,SECONDARY,2021-04-09,2021-04-18,0.8620529493729681,464,0.0018578727357176036
15425,SECONDARY,2021-04-18,2021-04-26,0.8620529493729681,464,0.0018578727357176036
15425,SECONDARY,2021-05-10,2021-05-24,0.8620529493729681,464,0.0018578727357176036
15442,SECONDARY,2021-02-15,2021-03-05,18.526056665118443,2001,0.009258399132992725
15442,SECONDARY,2021-03-05,2021-03-12,18.526056665118443,2001,0.009258399132992725
15442,SECONDARY,2021-03-12,2021-03-19,18.526056665118443,2001,0.009258399132992725
15442,SECONDARY,2021-03-19,2021-03-26,18.526056665118443,2001,0.009258399132992725
15442,SECONDARY,2021-03-26,2021-04-09,18.526056665118443,2001,0.009258399132992725
15442,SECONDARY,2021-04-09,2021-04-18,31.103947979563404,2001,0.015544201888837284
15442,SECONDARY,2021-04-18,2021-04-26,31.103947979563404,2001,0.015544201888837284
15442,SECONDARY,2021-05-10,2021-05-24,31.103947979563404,2001,0.015544201888837284
15455,SECONDARY,2021-02-15,2021-03-05,2.0867626567580118,832,0.002508128193218764
15455,SECONDARY,2021-03-05,2021-03-12,2.0867626567580118,832,0.002508128193218764
15455,SECONDARY,2021-03-12,2021-03-19,2.0867626567580118,832,0.002508128193218764
15455,SECONDARY,2021-03-19,2021-03-26,5.435887908344945,832,0.006533519120606905
15455,SECONDARY,2021-03-26,2021-04-09,5.435887908344945,832,0.006533519120606905
15455,SECONDARY,2021-04-09,2021-04-18,5.435887908344945,832,0.006533519120606905
15455,SECONDARY,2021-04-18,2021-04-26,5.435887908344945,832,0.006533519120606905
15455,SECONDARY,2021-05-10,2021-05-24,5.435887908344945,832,0.006533519120606905
15455,UNIVERSITY,2021-02-15,2021-03-05,1.2712130204374905,82,0.0155025978102133
15455,UNIVERSITY,2021-03-05,2021-03-12,1.2712130204374905,82,0.0155025978102133
15455,UNIVERSITY,2021-03-12,2021-03-19,1.3583110472430528,82,0.016564768868817716
15455,UNIVERSITY,2021-03-19,2021-03-26,1.4134007060648428,82,0.01723659397640052
15455,UNIVERSITY,2021-03-26,2021-04-09,1.8058879374969197,82,0.022023023628011215
15455,UNIVERSITY,2021-04-09,2021-04-18,1.8216810153637841,82,0.022215622138582733
15455,UNIVERSITY,2021-04-18,2021-04-26,1.793391731103946,82,0.021870630867121293
15455,UNIVERSITY,2021-05-10,2021-05-24,1.793391731103946,82,0.021870630867121293
15464,SECONDARY,2021-02-15,2021-03-05,12.023533054652422,550,0.021860969190277132
15464,SECONDARY,2021-03-05,2021-03-12,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-03-12,2021-03-19,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-03-19,2021-03-26,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-03-26,2021-04-09,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-04-09,2021-04-18,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-04-18,2021-04-26,1.8733550085152502,550,0.003406100015482273
15464,SECONDARY,2021-05-10,2021-05-24,1.8733550085152502,550,0.003406100015482273
15466,SECONDARY,2021-02-15,2021-03-05,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-03-05,2021-03-12,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-03-12,2021-03-19,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-03-19,2021-03-26,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-03-26,2021-04-09,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-04-09,2021-04-18,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-04-18,2021-04-26,5.5039479795634,2250,0.002446199102028178
15466,SECONDARY,2021-05-10,2021-05-24,5.5039479795634,2250,0.002446199102028178
15466,UNIVERSITY,2021-02-15,2021-03-05,0.015502597810213297,1,0.015502597810213297
15466,UNIVERSITY,2021-03-05,2021-03-12,0.015502597810213297,1,0.015502597810213297
15466,UNIVERSITY,2021-03-12,2021-03-19,0.016564768868817716,1,0.016564768868817716
15466,UNIVERSITY,2021-03-19,2021-03-26,0.01723659397640052,1,0.01723659397640052
15466,UNIVERSITY,2021-03-26,2021-04-09,0.022023023628011215,1,0.022023023628011215
15466,UNIVERSITY,2021-04-09,2021-04-18,0.022215622138582733,1,0.022215622138582733
15466,UNIVERSITY,2021-04-18,2021-04-26,0.021870630867121293,1,0.021870630867121293
15466,UNIVERSITY,2021-05-10,2021-05-24,0.021870630867121293,1,0.021870630867121293
15469,SECONDARY,2021-02-15,2021-03-05,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-03-05,2021-03-12,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-03-12,2021-03-19,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-03-19,2021-03-26,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-03-26,2021-04-09,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-04-09,2021-04-18,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-04-18,2021-04-26,8.849512308406874,1971,0.004489859111317542
15469,SECONDARY,2021-05-10,2021-05-24,8.849512308406874,1971,0.004489859111317542
15469,UNIVERSITY,2021-02-15,2021-03-05,3.2245403445243666,208,0.015502597810213301
15469,UNIVERSITY,2021-03-05,2021-03-12,3.2245403445243666,208,0.015502597810213301
15469,UNIVERSITY,2021-03-12,2021-03-19,3.4454719247140853,208,0.016564768868817716
15469,UNIVERSITY,2021-03-19,2021-03-26,3.585211547091309,208,0.017236593976400524
15469,UNIVERSITY,2021-03-26,2021-04-09,4.580788914626333,208,0.022023023628011215
15469,UNIVERSITY,2021-04-09,2021-04-18,4.620849404825209,208,0.022215622138582733
