CODE,Grade,InPerson,Total_students,zipcode,Capacity,start_date,end_date
311001037094,PREK,3.6,12,005608,0.3,2021-02-15,2021-03-05
311001075492,PREK,7.2,64,006411,0.1125,2021-02-15,2021-03-05
311848000499,PREK,0,36,008420,0,2021-02-15,2021-03-05
311001076031,PREK,9.600000000000001,58,008519,0.16551724137931037,2021-02-15,2021-03-05
311001100756,PREK,4.800000000000001,28,005636,0.17142857142857146,2021-02-15,2021-03-05
311848003463,PREK,2.6,49,008528,0.05306122448979592,2021-02-15,2021-03-05
311001089540,PREK,3.8000000000000003,32,006311,0.11875000000000001,2021-02-15,2021-03-05
311848000367,PREK,25.200000000000003,28,107102,0.9000000000000001,2021-02-15,2021-03-05
311001000832,PREK,25.8,84,008306,0.30714285714285716,2021-02-15,2021-03-05
311848000961,PREK,5.2,28,009104,0.18571428571428572,2021-02-15,2021-03-05
311001009023,PREK,4.2,2,007103,1,2021-02-15,2021-03-05
311848000286,PREK,3.8000000000000003,21,008407,0.18095238095238098,2021-02-15,2021-03-05
311001050252,PREK,7,22,006510,0.3181818181818182,2021-02-15,2021-03-05
311001048002,PREK,4.2,23,008524,0.1826086956521739,2021-02-15,2021-03-05
311001094403,PREK,5,9,009242,0.5555555555555556,2021-02-15,2021-03-05
311848004346,PREK,1.8,13,009105,0.13846153846153847,2021-02-15,2021-03-05
311848000995,PREK,2.6,45,008401,0.05777777777777778,2021-02-15,2021-03-05
311848002513,PREK,1.6,1,108103,1,2021-02-15,2021-03-05
311001090793,PREK,5.2,7,009228,0.7428571428571429,2021-02-15,2021-03-05
311001090793,PREK,5.2,7,009228,0.7428571428571429,2021-02-15,2021-03-05
311001109036,PREK,2.4000000000000004,31,005621,0.0774193548387097,2021-02-15,2021-03-05
311848000821,PREK,1.6,19,008510,0.08421052631578947,2021-02-15,2021-03-05
311001092222,PREK,5,39,009253,0.1282051282051282,2021-02-15,2021-03-05
311001108714,PREK,3.2,29,004534,0.11034482758620691,2021-02-15,2021-03-05
311848000308,PREK,54,66,008524,0.8181818181818182,2021-02-15,2021-03-05
311001095701,PREK,1.6,31,008522,0.05161290322580645,2021-02-15,2021-03-05
311001002282,PREK,0,41,006508,0,2021-02-15,2021-03-05
311001102325,PREK,2.8000000000000003,1,001402,1,2021-02-15,2021-03-05
311001032823,PREK,2.8000000000000003,49,004525,0.05714285714285715,2021-02-15,2021-03-05
311001004609,PREK,2.4000000000000004,56,004203,0.042857142857142864,2021-02-15,2021-03-05
311001065284,PREK,2.8000000000000003,20,009267,0.14,2021-02-15,2021-03-05
311001109257,PREK,3.6,45,009226,0.08,2021-02-15,2021-03-05
311764004357,PREK,1.6,26,009207,0.06153846153846154,2021-02-15,2021-03-05
311001051275,PREK,0.2,49,009102,0.004081632653061225,2021-02-15,2021-03-05
311001109265,PREK,3.2,23,205101,0.1391304347826087,2021-02-15,2021-03-05
311769003474,PREK,40,13,107102,1,2021-02-15,2021-03-05
311001087300,PREK,1,17,006406,0.058823529411764705,2021-02-15,2021-03-05
311001105481,PREK,18.8,8,009136,1,2021-02-15,2021-03-05
411769000089,PREK,1.2000000000000002,4,009212,0.30000000000000004,2021-02-15,2021-03-05
311848002271,PREK,3.8000000000000003,49,008529,0.07755102040816327,2021-02-15,2021-03-05
311001016836,PREK,2.4000000000000004,30,005612,0.08000000000000002,2021-02-15,2021-03-05
311001089892,PREK,2.4000000000000004,16,004506,0.15000000000000002,2021-02-15,2021-03-05
311279001236,PREK,0,1,006410,0,2021-02-15,2021-03-05
311001001707,PREK,1.8,10,005616,0.18,2021-02-15,2021-03-05
311001034788,PREK,1.4000000000000001,32,002417,0.043750000000000004,2021-02-15,2021-03-05
311001107513,PREK,6,20,009136,0.3,2021-02-15,2021-03-05
311001093121,PREK,4.800000000000001,37,009229,0.12972972972972974,2021-02-15,2021-03-05
311001105243,PREK,0.8,31,005665,0.025806451612903226,2021-02-15,2021-03-05
311001010048,PREK,2.8000000000000003,9,009231,0.3111111111111111,2021-02-15,2021-03-05
311001042012,PREK,4.4,29,001209,0.1517241379310345,2021-02-15,2021-03-05
311001078734,PREK,3,52,008503,0.057692307692307696,2021-02-15,2021-03-05
311001087989,PREK,48.400000000000006,31,005650,1,2021-02-15,2021-03-05
311001047421,PREK,7.4,35,004514,0.21142857142857144,2021-02-15,2021-03-05
311001001057,PREK,18.400000000000002,90,004406,0.20444444444444446,2021-02-15,2021-03-05
311001099871,PREK,2.6,16,005601,0.1625,2021-02-15,2021-03-05
311001033366,PREK,2.8000000000000003,32,004202,0.08750000000000001,2021-02-15,2021-03-05
311001104735,PREK,0,13,001357,0,2021-02-15,2021-03-05
311001026327,PREK,2,29,004505,0.06896551724137931,2021-02-15,2021-03-05
311001036217,PREK,2.8000000000000003,30,002309,0.09333333333333334,2021-02-15,2021-03-05
311001099570,PREK,1.4000000000000001,45,006504,0.031111111111111114,2021-02-15,2021-03-05
311001065152,PREK,4.2,38,009230,0.1105263157894737,2021-02-15,2021-03-05
311001044473,PREK,2.6,7,005614,0.37142857142857144,2021-02-15,2021-03-05
311848002823,PREK,19.6,20,009138,0.9800000000000001,2021-02-15,2021-03-05
311848002611,PREK,11,45,008530,0.24444444444444444,2021-02-15,2021-03-05
311001093792,PREK,4.4,13,002437,0.3384615384615385,2021-02-15,2021-03-05
311769000769,PREK,11.8,15,009136,0.7866666666666667,2021-02-15,2021-03-05
311001109591,PREK,3.8000000000000003,1,004545,1,2021-02-15,2021-03-05
311001009341,PREK,3,12,001207,0.25,2021-02-15,2021-03-05
311001090653,PREK,0.8,20,006301,0.04,2021-02-15,2021-03-05
311001046689,PREK,1.6,20,002506,0.08,2021-02-15,2021-03-05
311001076791,PREK,0,2,009267,0,2021-02-15,2021-03-05
311001094608,PREK,1.6,41,009207,0.03902439024390244,2021-02-15,2021-03-05
311769004195,PREK,2.8000000000000003,56,009130,0.05,2021-02-15,2021-03-05
311769000785,PREK,0.6000000000000001,9,009235,0.06666666666666668,2021-02-15,2021-03-05
311001101663,PREK,3.2,11,009245,0.29090909090909095,2021-02-15,2021-03-05
311001100233,PREK,1.6,5,005401,0.32,2021-02-15,2021-03-05
311001000263,PREK,0.8,7,009102,0.1142857142857143,2021-02-15,2021-03-05
311001097658,PREK,4.4,83,004561,0.05301204819277109,2021-02-15,2021-03-05
311001093831,PREK,0,11,009220,0,2021-02-15,2021-03-05
311001026459,PREK,1.8,26,002202,0.06923076923076923,2021-02-15,2021-03-05
311001109087,PREK,26.6,96,006502,0.27708333333333335,2021-02-15,2021-03-05
311001095094,PREK,1,5,009204,0.2,2021-02-15,2021-03-05
311001107645,PREK,6.6000000000000005,26,009260,0.2538461538461539,2021-02-15,2021-03-05
311769004284,PREK,0.8,8,009219,0.1,2021-02-15,2021-03-05
311001800031,PREK,1.6,3,009120,0.5333333333333333,2021-02-15,2021-03-05
311001108137,PREK,0,81,008203,0,2021-02-15,2021-03-05
311001090670,PREK,6,37,001308,0.16216216216216217,2021-02-15,2021-03-05
311001087601,PREK,3.4000000000000004,3,004555,1,2021-02-15,2021-03-05
311001090297,PREK,1,29,009203,0.034482758620689655,2021-02-15,2021-03-05
311769003211,PREK,2.4000000000000004,26,009135,0.09230769230769233,2021-02-15,2021-03-05
311001003602,PREK,0,23,004403,0,2021-02-15,2021-03-05
311001006334,PREK,1,26,004317,0.038461538461538464,2021-02-15,2021-03-05
311001010366,PREK,0.2,17,004511,0.011764705882352941,2021-02-15,2021-03-05
311001110051,PREK,5.2,23,009212,0.22608695652173913,2021-02-15,2021-03-05
311001051283,PREK,4.4,46,009228,0.09565217391304348,2021-02-15,2021-03-05
311001098671,PREK,10,20,008521,0.5,2021-02-15,2021-03-05
311769001927,PREK,3.2,39,107107,0.08205128205128205,2021-02-15,2021-03-05
311001039941,PREK,1.8,1,004542,1,2021-02-15,2021-03-05
311001000689,PREK,3.4000000000000004,40,009232,0.085,2021-02-15,2021-03-05
111001098817,PREK,11,213,001332,0.051643192488262914,2021-02-15,2021-03-05
311001017832,PREK,5,33,004108,0.15151515151515152,2021-02-15,2021-03-05
311001105634,PREK,1,20,009210,0.05,2021-02-15,2021-03-05
311848000294,PREK,2.6,17,008401,0.15294117647058825,2021-02-15,2021-03-05
311848000847,PREK,0.8,7,008539,0.1142857142857143,2021-02-15,2021-03-05
311001092397,PREK,1.2000000000000002,28,004532,0.042857142857142864,2021-02-15,2021-03-05
311001046921,PREK,2.4000000000000004,57,009220,0.04210526315789474,2021-02-15,2021-03-05
311848002351,PREK,19.6,25,008530,0.784,2021-02-15,2021-03-05
311848000634,PREK,3.2,63,008530,0.050793650793650794,2021-02-15,2021-03-05
311001092371,PREK,12.8,86,001310,0.14883720930232558,2021-02-15,2021-03-05
311001091919,PREK,2,55,009102,0.03636363636363636,2021-02-15,2021-03-05
311001075395,PREK,2.4000000000000004,11,004618,0.21818181818181823,2021-02-15,2021-03-05
311001102805,PREK,2.6,17,002310,0.15294117647058825,2021-02-15,2021-03-05
311001002461,PREK,1.4000000000000001,22,001205,0.06363636363636364,2021-02-15,2021-03-05
311001046743,PREK,9.200000000000001,53,008521,0.17358490566037738,2021-02-15,2021-03-05
311001033439,PREK,5,37,004504,0.13513513513513514,2021-02-15,2021-03-05
311848000791,PREK,7.4,72,008412,0.10277777777777779,2021-02-15,2021-03-05
311001095680,PRIMARY,46,209,004539,0.22009569377990432,2021-02-15,2021-03-05
311001036888,PRIMARY,0,75,002302,0,2021-02-15,2021-03-05
311001001782,PRIMARY,4,51,006109,0.0784313725490196,2021-02-15,2021-03-05
311001089710,PRIMARY,5.800000000000001,100,002424,0.05800000000000001,2021-02-15,2021-03-05
311001110182,PRIMARY,5.2,340,009229,0.015294117647058824,2021-02-15,2021-03-05
311001097615,PRIMARY,28,321,004575,0.08722741433021806,2021-02-15,2021-03-05
311769000416,PRIMARY,9,354,009113,0.025423728813559324,2021-02-15,2021-03-05
311001095469,PRIMARY,38,188,009209,0.20212765957446807,2021-02-15,2021-03-05
311769000980,PRIMARY,13.4,229,009113,0.05851528384279476,2021-02-15,2021-03-05
311001091358,PRIMARY,12,74,004105,0.16216216216216217,2021-02-15,2021-03-05
311769000556,PRIMARY,23.200000000000003,271,009249,0.08560885608856089,2021-02-15,2021-03-05
311001076502,PRIMARY,7,226,009240,0.030973451327433628,2021-02-15,2021-03-05
311001105707,PRIMARY,25.400000000000002,84,009265,0.3023809523809524,2021-02-15,2021-03-05
311769003920,PRIMARY,16.400000000000002,90,107102,0.18222222222222226,2021-02-15,2021-03-05
311769000564,PRIMARY,12,151,009119,0.07947019867549669,2021-02-15,2021-03-05
311102001074,PRIMARY,18.8,250,004604,0.0752,2021-02-15,2021-03-05
311769003938,PRIMARY,16.6,72,107102,0.23055555555555557,2021-02-15,2021-03-05
311769002672,PRIMARY,5.800000000000001,2,009117,1,2021-02-15,2021-03-05
311001001626,PRIMARY,142.8,127,107102,1,2021-02-15,2021-03-05
311001079901,PRIMARY,37.2,99,001319,0.3757575757575758,2021-02-15,2021-03-05
311001043787,PRIMARY,10.4,80,001426,0.13,2021-02-15,2021-03-05
311769002290,PRIMARY,3.6,139,107109,0.025899280575539568,2021-02-15,2021-03-05
311001090637,PRIMARY,6.4,120,004595,0.05333333333333334,2021-02-15,2021-03-05
311001086320,PRIMARY,90.4,68,107101,1,2021-02-15,2021-03-05
311001109443,PRIMARY,19,191,004637,0.09947643979057591,2021-02-15,2021-03-05
311001002070,PRIMARY,66,435,008203,0.15172413793103448,2021-02-15,2021-03-05
311001039569,PRIMARY,7.4,119,001304,0.06218487394957983,2021-02-15,2021-03-05
311769002796,PRIMARY,33,180,107109,0.18333333333333332,2021-02-15,2021-03-05
311001065047,PRIMARY,11.600000000000001,85,107106,0.13647058823529412,2021-02-15,2021-03-05
311001101850,PRIMARY,62.2,162,002303,0.38395061728395063,2021-02-15,2021-03-05
311001046611,PRIMARY,9,73,001414,0.1232876712328767,2021-02-15,2021-03-05
311001099065,PRIMARY,6,51,001319,0.11764705882352941,2021-02-15,2021-03-05
311001042667,PRIMARY,44,64,009142,0.6875,2021-02-15,2021-03-05
311001001049,PRIMARY,32.2,132,001426,0.24393939393939396,2021-02-15,2021-03-05
311001033676,PRIMARY,19,44,009138,0.4318181818181818,2021-02-15,2021-03-05
311001095485,PRIMARY,10.8,51,009218,0.21176470588235297,2021-02-15,2021-03-05
311001105979,PRIMARY,22.6,192,002102,0.11770833333333335,2021-02-15,2021-03-05
311848000324,PRIMARY,20,281,009121,0.0711743772241993,2021-02-15,2021-03-05
311769000076,PRIMARY,12.4,131,009215,0.09465648854961832,2021-02-15,2021-03-05
311001039623,PRIMARY,6.4,73,004546,0.08767123287671233,2021-02-15,2021-03-05
311001030537,PRIMARY,5.2,58,002415,0.0896551724137931,2021-02-15,2021-03-05
311001080160,PRIMARY,2,50,107101,0.04,2021-02-15,2021-03-05
311001046492,PRIMARY,7.6000000000000005,59,001327,0.1288135593220339,2021-02-15,2021-03-05
311001019568,PRIMARY,41.800000000000004,580,008309,0.07206896551724139,2021-02-15,2021-03-05
311001087911,PRIMARY,26,92,006510,0.2826086956521739,2021-02-15,2021-03-05
411769000127,PRIMARY,6,66,009241,0.09090909090909091,2021-02-15,2021-03-05
311769000866,PRIMARY,59.400000000000006,86,009215,0.6906976744186047,2021-02-15,2021-03-05
311001010781,PRIMARY,25.400000000000002,237,008528,0.10717299578059072,2021-02-15,2021-03-05
311001107467,PRIMARY,8.6,105,004628,0.0819047619047619,2021-02-15,2021-03-05
311001000034,PRIMARY,5,246,004557,0.02032520325203252,2021-02-15,2021-03-05
311001101213,PRIMARY,1,69,002310,0.014492753623188406,2021-02-15,2021-03-05
311001097496,PRIMARY,9.200000000000001,72,001321,0.1277777777777778,2021-02-15,2021-03-05
311001002452,PRIMARY,5.2,87,008503,0.059770114942528735,2021-02-15,2021-03-05
311001004021,PRIMARY,19.6,187,009113,0.10481283422459894,2021-02-15,2021-03-05
311001002428,PRIMARY,10,168,008312,0.05952380952380952,2021-02-15,2021-03-05
311001050317,PRIMARY,30,285,009206,0.10526315789473684,2021-02-15,2021-03-05
311001109168,PRIMARY,40,333,006504,0.12012012012012012,2021-02-15,2021-03-05
311848000812,PRIMARY,40.6,331,008404,0.12265861027190333,2021-02-15,2021-03-05
311848000596,PRIMARY,4.800000000000001,63,009140,0.0761904761904762,2021-02-15,2021-03-05
311001000735,PRIMARY,21.6,370,008530,0.05837837837837838,2021-02-15,2021-03-05
311769000165,PRIMARY,59.6,57,009214,1,2021-02-15,2021-03-05
311848000341,PRIMARY,63.2,173,008503,0.36531791907514455,2021-02-15,2021-03-05
311001102783,PRIMARY,42,182,004605,0.23076923076923078,2021-02-15,2021-03-05
311001800171,PRIMARY,1.6,286,008510,0.005594405594405594,2021-02-15,2021-03-05
311848002262,PRIMARY,32,169,008401,0.1893491124260355,2021-02-15,2021-03-05
311001089001,PRIMARY,3.4000000000000004,142,006508,0.02394366197183099,2021-02-15,2021-03-05
311001045160,PRIMARY,20,81,009139,0.24691358024691357,2021-02-15,2021-03-05
311001000361,PRIMARY,7,147,004538,0.047619047619047616,2021-02-15,2021-03-05
311001107556,PRIMARY,9.8,145,008537,0.06758620689655173,2021-02-15,2021-03-05
311001041806,PRIMARY,14.600000000000001,169,004530,0.0863905325443787,2021-02-15,2021-03-05
311001006423,PRIMARY,47,285,004518,0.1649122807017544,2021-02-15,2021-03-05
311001087725,PRIMARY,2.4000000000000004,129,008507,0.0186046511627907,2021-02-15,2021-03-05
311001041407,PRIMARY,17,168,006508,0.10119047619047619,2021-02-15,2021-03-05
311001004072,PRIMARY,7,105,007302,0.06666666666666667,2021-02-15,2021-03-05
311001088608,PRIMARY,34.6,121,002404,0.2859504132231405,2021-02-15,2021-03-05
411769000895,PRIMARY,16.6,246,009265,0.06747967479674798,2021-02-15,2021-03-05
311001080313,PRIMARY,1.4000000000000001,125,008519,0.011200000000000002,2021-02-15,2021-03-05
311001007632,PRIMARY,67,310,009113,0.2161290322580645,2021-02-15,2021-03-05
111001000353,PRIMARY,8,113,001405,0.07079646017699115,2021-02-15,2021-03-05
311001036900,PRIMARY,11,70,004554,0.15714285714285714,2021-02-15,2021-03-05
311001093253,PRIMARY,13.8,140,002307,0.09857142857142857,2021-02-15,2021-03-05
311001098603,PRIMARY,12,192,004501,0.0625,2021-02-15,2021-03-05
311001011460,PRIMARY,34.2,141,009235,0.24255319148936172,2021-02-15,2021-03-05
311001047502,PRIMARY,14.8,378,009226,0.039153439153439155,2021-02-15,2021-03-05
311848000481,PRIMARY,20,188,008536,0.10638297872340426,2021-02-15,2021-03-05
311001105383,PRIMARY,22.200000000000003,115,009136,0.1930434782608696,2021-02-15,2021-03-05
311001107581,PRIMARY,15.200000000000001,201,006301,0.07562189054726369,2021-02-15,2021-03-05
311001102821,PRIMARY,18.400000000000002,93,001416,0.19784946236559142,2021-02-15,2021-03-05
311769000823,PRIMARY,11.200000000000001,236,009113,0.04745762711864407,2021-02-15,2021-03-05
311001000981,PRIMARY,13.8,149,005308,0.09261744966442953,2021-02-15,2021-03-05
311001076316,PRIMARY,2.6,121,004304,0.021487603305785124,2021-02-15,2021-03-05
311001019941,PRIMARY,50.2,374,201110,0.1342245989304813,2021-02-15,2021-03-05
311001027803,PRIMARY,6.2,143,004502,0.04335664335664336,2021-02-15,2021-03-05
311001024898,PRIMARY,5.6000000000000005,197,004202,0.0284263959390863,2021-02-15,2021-03-05
311769001846,PRIMARY,18.8,215,009134,0.08744186046511629,2021-02-15,2021-03-05
311001038244,PRIMARY,2.8000000000000003,122,004206,0.02295081967213115,2021-02-15,2021-03-05
311769004292,PRIMARY,20.400000000000002,111,009136,0.1837837837837838,2021-02-15,2021-03-05
311001002576,PRIMARY,11,105,009136,0.10476190476190476,2021-02-15,2021-03-05
311001016607,PRIMARY,4.6000000000000005,121,004531,0.03801652892561984,2021-02-15,2021-03-05
311001089167,PRIMARY,0,4,004309,0,2021-02-15,2021-03-05
311848000693,PRIMARY,63,122,008525,0.5163934426229508,2021-02-15,2021-03-05
311001002568,PRIMARY,10,85,004109,0.11764705882352941,2021-02-15,2021-03-05
311001102619,PRIMARY,0,277,004209,0,2021-02-15,2021-03-05
411769000119,PRIMARY,8,49,009214,0.16326530612244897,2021-02-15,2021-03-05
411001094661,PRIMARY,18.8,217,107106,0.08663594470046083,2021-02-15,2021-03-05
311001076634,PRIMARY,38.400000000000006,91,107102,0.42197802197802203,2021-02-15,2021-03-05
311848000278,PRIMARY,107.60000000000001,94,107110,1,2021-02-15,2021-03-05
311001032246,PRIMARY,16.400000000000002,247,108104,0.06639676113360325,2021-02-15,2021-03-05
311001087288,PRIMARY,48.2,67,107102,0.7194029850746269,2021-02-15,2021-03-05
311001090912,PRIMARY,10.600000000000001,183,004203,0.05792349726775957,2021-02-15,2021-03-05
311279000353,PRIMARY,18,230,006420,0.0782608695652174,2021-02-15,2021-03-05
311001001022,PRIMARY,54.6,683,008205,0.07994143484626648,2021-02-15,2021-03-05
311001093601,PRIMARY,25.8,100,009113,0.258,2021-02-15,2021-03-05
311001102520,PRIMARY,8,59,001424,0.13559322033898305,2021-02-15,2021-03-05
311848000936,PRIMARY,25,431,008537,0.058004640371229696,2021-02-15,2021-03-05
311001008213,PRIMARY,1.6,140,002404,0.011428571428571429,2021-02-15,2021-03-05
411769001042,PRIMARY,42,372,107107,0.11290322580645161,2021-02-15,2021-03-05
311001027200,PRIMARY,4.800000000000001,111,001404,0.04324324324324325,2021-02-15,2021-03-05
311848000456,PRIMARY,0,224,008505,0,2021-02-15,2021-03-05
311769000548,PRIMARY,5,178,107106,0.028089887640449437,2021-02-15,2021-03-05
311102000779,PRIMARY,7.800000000000001,139,004586,0.05611510791366907,2021-02-15,2021-03-05
311769000475,PRIMARY,19.8,168,009247,0.11785714285714285,2021-02-15,2021-03-05
311001087750,PRIMARY,1.6,200,009113,0.008,2021-02-15,2021-03-05
311769003342,PRIMARY,26,60,107102,0.43333333333333335,2021-02-15,2021-03-05
311769000998,PRIMARY,17,291,009110,0.058419243986254296,2021-02-15,2021-03-05
311001090921,PRIMARY,71.60000000000001,103,107102,0.6951456310679612,2021-02-15,2021-03-05
411848001058,PRIMARY,23.400000000000002,286,108101,0.08181818181818183,2021-02-15,2021-03-05
311001088187,PRIMARY,12.8,110,004505,0.11636363636363636,2021-02-15,2021-03-05
311848001011,PRIMARY,97,297,008530,0.3265993265993266,2021-02-15,2021-03-05
311001038783,PRIMARY,8.200000000000001,107,001424,0.0766355140186916,2021-02-15,2021-03-05
311001041351,PRIMARY,3.2,188,009113,0.01702127659574468,2021-02-15,2021-03-05
311769003008,PRIMARY,12,332,009201,0.03614457831325301,2021-02-15,2021-03-05
311001003271,PRIMARY,15.4,178,008525,0.08651685393258428,2021-02-15,2021-03-05
311848003811,PRIMARY,5.4,55,107107,0.09818181818181819,2021-02-15,2021-03-05
311769004250,PRIMARY,49.6,261,009207,0.19003831417624523,2021-02-15,2021-03-05
311001109842,PRIMARY,4.6000000000000005,77,009141,0.059740259740259746,2021-02-15,2021-03-05
311001076677,PRIMARY,4.800000000000001,72,009267,0.06666666666666668,2021-02-15,2021-03-05
311001076677,PRIMARY,4.800000000000001,72,009267,0.06666666666666668,2021-02-15,2021-03-05
311001092788,PRIMARY,7.2,111,002501,0.06486486486486487,2021-02-15,2021-03-05
311001033633,PRIMARY,27.400000000000002,144,008403,0.1902777777777778,2021-02-15,2021-03-05
311001039879,PRIMARY,8.6,98,004564,0.08775510204081632,2021-02-15,2021-03-05
311001110131,PRIMARY,8.6,104,001111,0.08269230769230769,2021-02-15,2021-03-05
311001092141,PRIMARY,7.2,62,001305,0.11612903225806452,2021-02-15,2021-03-05
311001041334,PRIMARY,6,146,008506,0.0410958904109589,2021-02-15,2021-03-05
311001077525,PRIMARY,22,120,004533,0.18333333333333332,2021-02-15,2021-03-05
